date,county,rt,.lower,.upper,.width,.point
2023-04-18,Santa Barbara,0.9628913559987686,0.8192430019086061,1.124574342918328,0.8,median
2023-04-25,Santa Barbara,0.9597470995674796,0.7876837556282583,1.1618225584732,0.8,median
2023-05-01,Santa Barbara,0.9596503691477888,0.7424177021616987,1.2244913233272907,0.8,median
2021-12-21,Santa Barbara,1.415546056112778,0.9748227428487256,2.0441608462507475,0.95,median
2021-12-28,Santa Barbara,1.3149634078614618,0.9564871860224736,1.824133584195649,0.95,median
2022-01-04,Santa Barbara,1.1403791620884536,0.8894798633673234,1.4720030784226692,0.95,median
2022-01-11,Santa Barbara,0.9690461025265922,0.7767487157391235,1.2012856727008063,0.95,median
2022-01-18,Santa Barbara,0.8225936616837205,0.6665028477450905,1.003814382947441,0.95,median
2022-01-25,Santa Barbara,0.6981434156282786,0.5626138600751265,0.8524544228914961,0.95,median
2022-02-01,Santa Barbara,0.6099985040523916,0.48989738825706375,0.7620307675810025,0.95,median
2022-02-08,Santa Barbara,0.548619823183553,0.4326858959425577,0.67849152877213,0.95,median
2022-02-15,Santa Barbara,0.517499900518112,0.4061938731577823,0.6538900604226808,0.95,median
2022-02-22,Santa Barbara,0.5285023370485639,0.40694528470966373,0.6704402361217379,0.95,median
2022-03-01,Santa Barbara,0.575901718941308,0.44402748405700104,0.7329281111678464,0.95,median
2022-03-08,Santa Barbara,0.6733572965575644,0.5239433797307751,0.8586155682571377,0.95,median
2022-03-15,Santa Barbara,0.7965186782830684,0.6107161396828524,1.0130554084966086,0.95,median
2022-03-22,Santa Barbara,0.9312244493637242,0.7282327100405159,1.1918661640323658,0.95,median
2022-03-29,Santa Barbara,1.072664438217595,0.8321141887992116,1.3721239761858783,0.95,median
2022-04-05,Santa Barbara,1.192381644765291,0.9433058340247096,1.5154170484547107,0.95,median
2022-04-12,Santa Barbara,1.2594096860838833,0.9905216121798291,1.5667963509324123,0.95,median
2022-04-19,Santa Barbara,1.2938750038820808,1.0273157996669795,1.595111959198353,0.95,median
2022-04-26,Santa Barbara,1.337215779349329,1.0620124004328533,1.6469359468425588,0.95,median
2022-05-03,Santa Barbara,1.3777830332232854,1.1176444300535369,1.7366823050920468,0.95,median
2022-05-10,Santa Barbara,1.3792411042450403,1.1089306386906936,1.6928882160006462,0.95,median
2022-05-17,Santa Barbara,1.3417565793988966,1.0806149027111591,1.6558691612943792,0.95,median
2022-05-24,Santa Barbara,1.2996763289325444,1.0512543637127851,1.606908837328792,0.95,median
2022-05-31,Santa Barbara,1.2656711337426358,1.0294099164983308,1.548870962269072,0.95,median
2022-06-07,Santa Barbara,1.2383947461379003,1.0054282518921005,1.510815469105206,0.95,median
2022-06-14,Santa Barbara,1.2019974418047903,0.981934844535942,1.4630708839782134,0.95,median
2022-06-21,Santa Barbara,1.1724035306021174,0.961123522415952,1.432198239102604,0.95,median
2022-06-28,Santa Barbara,1.1452854869960327,0.9318376846533843,1.4045674305362588,0.95,median
2022-07-05,Santa Barbara,1.1009874613126565,0.9018315750986332,1.3537097014104045,0.95,median
2022-07-12,Santa Barbara,1.056819827261687,0.8636070383803036,1.298906252683955,0.95,median
2022-07-19,Santa Barbara,1.0108616357386375,0.8205110397827984,1.2545988351150912,0.95,median
2022-07-26,Santa Barbara,0.9672542896572622,0.7837937729933238,1.187386720281595,0.95,median
2022-08-02,Santa Barbara,0.9197212084060782,0.7520465490711657,1.1303333894577106,0.95,median
2022-08-09,Santa Barbara,0.8650842632510352,0.7023071165046313,1.0644035766383866,0.95,median
2022-08-16,Santa Barbara,0.8215020178776344,0.6643543733898074,1.0109763975767083,0.95,median
2022-08-23,Santa Barbara,0.7777054348109078,0.6174434535380553,0.9580476653704512,0.95,median
2022-08-30,Santa Barbara,0.7430650407268957,0.6003689762841811,0.9208314584424444,0.95,median
2022-09-06,Santa Barbara,0.72107778166158365,0.5717522950020295,0.8863236700361568,0.95,median
2022-09-13,Santa Barbara,0.7505629296294559,0.6038590637427348,0.9328350763164815,0.95,median
2022-09-20,Santa Barbara,0.796013220845857,0.6430083280511957,0.9974143150229142,0.95,median
2022-09-27,Santa Barbara,0.8359583727164113,0.667983078846197,1.039064297175396,0.95,median
2022-10-04,Santa Barbara,0.855445124895092,0.6808840676917559,1.0527762200568809,0.95,median
2022-10-11,Santa Barbara,0.8830824045176522,0.6982425221535824,1.0932261914056902,0.95,median
2022-10-18,Santa Barbara,0.9421034041291508,0.7463536523166586,1.1687567416982634,0.95,median
2022-10-25,Santa Barbara,1.0281767387992602,0.8323496654228082,1.270877234145293,0.95,median
2022-11-01,Santa Barbara,1.113471578350406,0.8987767935588313,1.3953704645885343,0.95,median
2022-11-08,Santa Barbara,1.2235127882682226,0.9872988931667004,1.521914819446327,0.95,median
2022-11-15,Santa Barbara,1.3328099775238793,1.0849028117591046,1.642282297634692,0.95,median
2022-11-22,Santa Barbara,1.37663531635132,1.1104391765575818,1.7042441070739824,0.95,median
2022-11-29,Santa Barbara,1.2980791263510132,1.0627535135399022,1.6119578769018017,0.95,median
2022-12-06,Santa Barbara,1.2222898441385834,0.9918802787906612,1.5025665282052814,0.95,median
2022-12-13,Santa Barbara,1.1505621897324172,0.9409989919862748,1.4263684024979484,0.95,median
2022-12-20,Santa Barbara,1.0718399741865126,0.8697266261678243,1.313547658046107,0.95,median
2022-12-27,Santa Barbara,0.9592714348771,0.7752166181784195,1.1858204876990537,0.95,median
2023-01-03,Santa Barbara,0.8600031993137227,0.6890913894436022,1.054805182715721,0.95,median
2023-01-10,Santa Barbara,0.8081829872101921,0.6453882338803035,0.9967387622448054,0.95,median
2023-01-17,Santa Barbara,0.8151922240657626,0.636387405891311,0.9965100641242736,0.95,median
2023-01-24,Santa Barbara,0.8529073453647209,0.6814465458595692,1.056659530528537,0.95,median
2023-01-31,Santa Barbara,0.901144873328373,0.7356906254450293,1.1205770570424594,0.95,median
2023-02-07,Santa Barbara,0.9298718834673584,0.7482298036818429,1.1560143170653467,0.95,median
2023-02-14,Santa Barbara,0.9373178272614168,0.7552363341287072,1.1647734545613138,0.95,median
2023-02-21,Santa Barbara,0.9086818267315654,0.7300195648323968,1.13530652056993,0.95,median
2023-02-28,Santa Barbara,0.8966459407292251,0.7259056561064336,1.1070388510012503,0.95,median
2023-03-07,Santa Barbara,0.8992446959074785,0.7187544560819312,1.1216878677838915,0.95,median
2023-03-14,Santa Barbara,0.8887052102844513,0.7083852057844983,1.106357992781071,0.95,median
2023-03-21,Santa Barbara,0.9192939262257864,0.7311635414203849,1.1400383433943395,0.95,median
2023-03-28,Santa Barbara,0.9735187680226254,0.7734259470308769,1.2042848664805854,0.95,median
2023-04-04,Santa Barbara,0.9883797459287892,0.7828935347739865,1.2441419766641704,0.95,median
2023-04-11,Santa Barbara,0.9866243724151826,0.7860045077925772,1.2335624451648166,0.95,median
2023-04-18,Santa Barbara,0.9628913559987686,0.7541658220206523,1.228964876419919,0.95,median
2023-04-25,Santa Barbara,0.9597470995674796,0.7121110230755712,1.2930323801004833,0.95,median
2023-05-01,Santa Barbara,0.9596503691477888,0.6367792765701681,1.4090935380658351,0.95,median
2021-12-21,Santa Clara,1.4571593888221883,1.296006406815587,1.6623234745915827,0.5,median
2021-12-28,Santa Clara,1.39483611512011,1.2583110844963965,1.5551548213905368,0.5,median
2022-01-04,Santa Clara,1.195318322074367,1.1032715494126026,1.3032697494821757,0.5,median
2022-01-11,Santa Clara,0.974446549148782,0.9115105891795996,1.045616734525346,0.5,median
